C dim,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
D aug,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Bb 6,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0
F maj7b5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5
Eb maj7,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
Gb m9,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0
E sus2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
Eb add9,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
F m9,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
E sus4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
E 9,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5
Eb 7#5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
E m7b9,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5
E maj7b5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
G 7b9,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5
Bb m7#5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0
C 7b9,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0
Ab 9,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0
Eb sus4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
Gb m7#5,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0
F sus2,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
Eb maj9,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Eb m7b9,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0
G add9,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5
B 7,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0
C sus4,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
B m6,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0
C maj9,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5
F 6,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0
A minor,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
G 7b5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
C maj7b5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5
B sus2,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
Bb 9,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0
Ab m6,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5
Ab maj9,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0
A 9,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5
E 7#5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Db sus2,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Gb sus4,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
Bb maj7,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0
D maj7#5,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
B add9,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
G madd9,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0
C m7#5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
Eb m6,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Eb 6,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
B maj7,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0
Bb 7+,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0
F m7,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0
Gb maj7b5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0
G 9,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5
B major,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
Db 7#5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5
Db 7,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5
A 6,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0
B 7#5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0
F madd9,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
D 5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Eb maj7#5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
Db 6,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
Ab 5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Gb 7b9,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0
C m9,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
Bb maj9,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0
G m6,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0
Eb 7+,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
Bb 7#5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0
Eb m9,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0
F 7b5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5
Ab dim,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5
Gb madd9,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0
C minor,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
A maj7#5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0
G dim,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0
G m7b5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0
E 7b5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
Db aug,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
D maj7,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
D 7b9,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
Ab sus4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
G minor,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0
Db 7b9,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5
Eb dim,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
Db m7#5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5
B maj7#5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0
Gb 7b5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0
E 6,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
D major,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
A madd9,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5
Gb major,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
Db maj7#5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
B m9,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0
B sus4,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0
A m7,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0
Ab sus2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0
Gb aug,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
B 7b5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0
C 7#5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0
Bb m9,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0
Gb dim,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0
Ab 6,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
Gb sus2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
A m9,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5
E 7+,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
D minor,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
F 7#5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0
G maj7#5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5
E madd9,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5
G 6,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5
C major,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
D 6,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5
Ab add9,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0
G m9,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0
Db maj9,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
C sus2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
D maj7b5,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
D madd9,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0
C maj7#5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5
Bb madd9,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0
Db minor,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
D 7b5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
E maj9,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5
B 7b9,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0
F m7b5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5
Ab m7b5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5
D m9,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0
F 5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C 6,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0
B maj9,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0
E dim,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
Gb maj7,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0
Eb sus2,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
F dim,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5
A 7,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0
A aug,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
E m7#5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
E aug,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Db madd9,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Bb maj7#5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0
Bb dim,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0
A maj9,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.5
Bb m6,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0
Bb m7b5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0
Ab madd9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5
D add9,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0
A 7b5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0
Ab m7,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5
Eb m7,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Bb major,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0
E m7b5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
A 7b9,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0
A 7#5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0
D maj9,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0
D m6,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5
F major,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0
E major,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
Eb 7b5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
Ab maj7b5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
Db m7b9,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5
Db 9,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5
F 9,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
Gb m7b5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0
Ab m7b9,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5
A m7b9,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0
D m7b5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
E m6,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
Bb 7b5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0
Eb aug,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
G m7,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0
B m7#5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0
F 7+,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0
C m6,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
A add9,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5
E 5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
C 7+,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0
F sus4,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0
C 9,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0
G sus2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0
B m7b5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0
A 5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ab 7b9,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0
C madd9,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Db sus4,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
Eb 9,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Gb m6,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0
Ab maj7,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
E m7,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
B 9,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0
F 7b9,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0
Db maj7b5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
G 5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C 5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
F m7#5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0
Gb 6,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
G m7#5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0
F maj7#5,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0
